Date,RegionName,DaysOnZillow_AllHomes,InventorySeasonallyAdjusted_AllHomes,InventoryRaw_AllHomes,MedianListingPricePerSqft_AllHomes,MedianListingPrice_AllHomes,MedianPctOfPriceReduction_AllHomes,MedianPriceCutDollar_AllHomes,MedianRentalPricePerSqft_AllHomes,MedianRentalPrice_AllHomes,ZHVIPerSqft_AllHomes,PctOfHomesDecreasingInValues_AllHomes,PctOfHomesIncreasingInValues_AllHomes,PctOfHomesSellingForGain_AllHomes,PctOfHomesSellingForLoss_AllHomes,PctOfListingsWithPriceReductionsSeasAdj_AllHomes,PctOfListingsWithPriceReductions_AllHomes,PriceToRentRatio_AllHomes,Sale_Counts,Sale_Counts_Seas_Adj,Sale_Prices,ZHVI_AllHomes,ZRI_AllHomes,ZRI_AllHomesPlusMultifamily,ZriPerSqft_AllHomes
12/31/17,"Dallas, Texas",,4833.0,4440.0,147.2125436,299000.0,2.487804878,8000.0,1.073223259,1590.0,114.0,15.67,79.42,,,13.6018556,10.32258065,10.3,,,,186400.0,1498.0,1494.0,1.008
12/31/17,"Dawson, Texas",,,,,,,,,,44.0,,,,,,,7.21,,,,93000.0,,,
12/31/17,"Deaf Smith, Texas",,,,64.58333333,,,,,,67.0,,,,,,,7.98,,,,97400.0,,,
12/31/17,"Delta, Texas",,,,,,,,,,50.0,0.0,100.0,,,,,5.08,,,,68400.0,1142.0,1155.0,0.818
12/31/17,"Denton, Texas",,3149.0,2808.0,141.1631846,369990.0,1.786352269,5690.0,0.931241656,1750.0,134.0,6.83,88.66,,,15.18432896,11.23998313,12.51,,,,278100.0,1841.0,1825.0,0.914
12/31/17,"De Witt, Texas",,60.0,62.0,65.16795518,179900.0,,,,,,,,,,,,,,,,,1212.0,1215.0,0.62
12/31/17,"Dickens, Texas",,,,,,,,,,,,,,,,,,,,,,995.0,994.0,0.536
12/31/17,"Dimmit, Texas",,,,,,,,,,62.0,,,,,,,6.15,,,,71700.0,999.0,999.0,0.844
12/31/17,"Duval, Texas",,,,,,,,,,66.0,,,,,,,6.13,,,,74900.0,,,
12/31/17,"Eastland, Texas",,120.0,118.0,50.40518256,,,,,,,,,,,8.413538314,6.153846154,,,,,,1020.0,1029.0,0.446
12/31/17,"Ector, Texas",,,,104.0592784,189900.0,3.396770473,5000.0,1.241062536,,91.0,,,,,11.68330509,8.684863524,6.57,,,,130700.0,,,
12/31/17,"Ellis, Texas",,561.0,522.0,119.7365281,294700.0,2.61616668,7800.0,0.894793926,1500.0,109.0,12.64,82.35,,,12.45816276,10.45828437,10.31,,,,197600.0,,1552.0,0.888
12/31/17,"El Paso, Texas",,3743.0,3632.0,96.75701839,163950.0,2.506963788,4900.0,0.731617647,1075.0,79.0,,,,,9.839907333,7.441200324,9.61,,,,114700.0,1004.0,994.0,0.694
12/31/17,"Erath, Texas",,154.0,144.0,87.25101152,226500.0,5.240174672,10400.0,,,,,,,,12.94510317,9.134615385,,,,,,1248.0,1244.0,0.498
12/31/17,"Falls, Texas",,,,,,,,,,43.0,,,,,,,6.12,,,,82100.0,1136.0,1140.0,0.594
12/31/17,"Fannin, Texas",,122.0,118.0,109.5732411,,4.366022887,8500.0,,,,,,,,10.49808889,7.692307692,,,,,,1193.0,1202.0,0.866
12/31/17,"Fayette, Texas",,,,,399000.0,,,,,100.0,,,,,,,9.6,,,,158600.0,1392.0,1398.0,0.886
12/31/17,"Floyd, Texas",,,,,,,,,,52.0,,,,,,,8.09,,,,113900.0,,,
12/31/17,"Fort Bend, Texas",,4184.0,3818.0,118.0102623,326200.0,2.293909024,9000.0,0.84885195,1800.0,,,,,,17.08830008,12.77268943,,,,,,1757.0,1765.0,0.798
12/31/17,"Franklin, Texas",,98.0,84.0,,,,,,,60.0,,,,,7.815219344,4.0,8.96,,,,139400.0,1341.0,1347.0,0.63
12/31/17,"Freestone, Texas",,91.0,87.0,70.7046332,168900.0,,,,,,,,,,10.63192927,7.547169811,7.32,,,,100600.0,,,
12/31/17,"Frio, Texas",,,,,,,,,,53.0,,,,,,,7.69,,,,103100.0,1126.0,1130.0,0.58
12/31/17,"Gaines, Texas",,,,105.0526985,204450.0,,,,,,,,,,,,9.21,,,,141500.0,,,
12/31/17,"Galveston, Texas",,1948.0,1824.0,127.9193629,274500.0,3.478831048,10000.0,1.029886914,1525.0,,,,,,13.02969361,9.084482149,,,,,,1642.0,1608.0,0.972
12/31/17,"Garza, Texas",,,,,,,,,,,,,,,,,,,,,,954.0,956.0,0.716
12/31/17,"Gillespie, Texas",,249.0,248.0,218.9806284,465000.0,5.715918834,20000.0,,,,,,,,8.991951878,5.806451613,,,,,,1730.0,1703.0,1.054
12/31/17,"Goliad, Texas",,,,,274900.0,,,,,55.0,,,,,,,8.61,,,,133300.0,,,
12/31/17,"Gonzales, Texas",,,,,212985.0,,,,,,,,,,,,,,,,,1264.0,1274.0,0.596
12/31/17,"Gray, Texas",,142.0,138.0,66.84028212,116600.0,,,,,,,,,,,,,,,,,1016.0,1017.0,0.666
12/31/17,"Grayson, Texas",,552.0,535.0,124.375,259990.0,,,,,82.0,,,,,4.963995805,3.225806452,,,,,,1139.0,1133.0,0.78
12/31/17,"Gregg, Texas",,803.0,739.0,89.89780761,169500.0,2.682926829,5100.0,0.759668508,1125.0,77.0,,,,,10.80418256,7.04845815,9.29,,,,131700.0,1149.0,1137.0,0.722
12/31/17,"Grimes, Texas",,,,118.4736004,233000.0,,,,,,,,,,9.802970207,7.211538462,,,,,,1279.0,1289.0,0.874
12/31/17,"Guadalupe, Texas",,720.0,695.0,114.4225663,255000.0,2.487804878,5836.0,0.786163522,1500.0,,,,,,20.52260204,16.88424717,,,,,,1504.0,1494.0,0.834
12/31/17,"Hale, Texas",,97.0,92.0,65.76576577,117450.0,,,,,48.0,,,,,,,,,,,,887.0,890.0,0.658
12/31/17,"Hamilton, Texas",,45.0,48.0,73.38658171,118000.0,,,,,64.0,,,,,,,8.03,,,,93200.0,,,
12/31/17,"Hardin, Texas",,179.0,178.0,65.23493118,184000.0,6.25,7500.0,,,,,,,,11.65686017,8.032128514,,,,,,1328.0,1325.0,0.864
12/31/17,"Harris, Texas",,14297.0,13342.0,115.6199628,276995.0,2.91266849,9700.0,0.935447949,1500.0,,,,,,15.17891813,11.31326644,,4094.0,4947.0,206300.0,,1490.0,1488.0,0.864
12/31/17,"Harrison, Texas",,374.0,356.0,96.02272727,199000.0,3.043478261,5000.0,,,,,,,,13.13460519,10.0,,,,,,995.0,989.0,0.656
12/31/17,"Haskell, Texas",,,,,79900.0,,,,,39.0,,,,,,,6.4,,,,71800.0,1000.0,1004.0,0.524
12/31/17,"Hays, Texas",,844.0,804.0,140.7151536,299900.0,2.05554071,6000.0,0.927836846,1545.0,,,,,,16.2542483,12.85942492,11.77,,,,229900.0,1632.0,1599.0,0.928
12/31/17,"Henderson, Texas",,591.0,544.0,122.972109,228250.0,4.407096172,9500.0,,,,,,,,10.87967773,7.680491551,,,,,,1282.0,1218.0,0.848
12/31/17,"Hidalgo, Texas",,1949.0,1928.0,89.54060533,183000.0,3.597122302,6225.0,0.770598696,1100.0,,,,,,10.91501915,9.169926119,,,,,,991.0,978.0,0.748
12/31/17,"Hill, Texas",,170.0,161.0,87.71170517,150000.0,3.641550757,5050.0,,,61.0,,,,,10.90337785,8.056872038,6.53,,,,86100.0,1117.0,1134.0,0.818
12/31/17,"Hockley, Texas",,,,75.726979,150000.0,,,,,,,,,,,,,,,,,,,
12/31/17,"Hood, Texas",,403.0,374.0,127.6440554,279900.0,2.305492455,5000.0,0.900458727,1325.0,118.0,,,,,14.40476431,10.66350711,11.83,,,,217600.0,1569.0,1536.0,0.86
12/31/17,"Hopkins, Texas",,162.0,155.0,68.45238095,166500.0,5.885815185,10000.0,,,,,,,,13.10212041,9.625668449,,,,,,1314.0,1322.0,0.516
12/31/17,"Houston, Texas",,214.0,208.0,83.25297332,187500.0,,,,,44.0,,,,,,,6.53,,,,89600.0,,,
12/31/17,"Howard, Texas",,,,53.85651735,149000.0,4.233030619,6000.0,,,50.0,,,,,12.44775992,7.90960452,7.78,,,,95500.0,1048.0,1047.0,0.558
12/31/17,"Hunt, Texas",,197.0,188.0,106.6633333,199117.0,3.37032406,7500.0,0.849514563,,77.0,9.99,88.11,,,9.727224609,7.123287671,8.83,,,,113300.0,1078.0,1081.0,0.776
12/31/17,"Hutchinson, Texas",,75.0,74.0,39.11172759,99000.0,,,,,,,,,,,,,,,,,,,
12/31/17,"Jack, Texas",,,,,,,,,,52.0,,,,,,,,,,,,,,
12/31/17,"Jackson, Texas",,59.0,62.0,124.599359,192500.0,,,,,69.0,,,,,,,7.36,,,,110300.0,,,
12/31/17,"Jasper, Texas",,158.0,158.0,78.58564366,149900.0,,,,,,,,,,8.321727426,4.891304348,,,,,,,,
12/31/17,"Jefferson, Texas",,486.0,468.0,89.4555437,149900.0,4.347826087,6000.0,0.924209378,1200.0,,,,,,12.29989478,8.130081301,,,,,,1100.0,1089.0,0.822
12/31/17,"Jim Wells, Texas",,,,,165000.0,,,,,,,,,,,,,,,,,1062.0,1086.0,
12/31/17,"Johnson, Texas",,356.0,351.0,115.158973,241000.0,2.222222222,5000.0,0.878395753,1465.0,106.0,10.07,85.3,,,11.7767277,8.723958333,10.35,,,,178300.0,1436.0,1419.0,0.872
12/31/17,"Jones, Texas",,75.0,70.0,31.24106081,78875.0,,,,,,,,,,,,,,,,,998.0,1011.0,0.504
12/31/17,"Karnes, Texas",,,,,,,,,,52.0,,,,,,,6.45,,,,81500.0,1071.0,1073.0,0.662
12/31/17,"Kaufman, Texas",,561.0,529.0,117.2696439,249925.0,2.352941176,6666.0,0.884408029,1612.5,,8.4,87.78,,,14.04471321,11.96473552,10.18,151.0,191.0,209400.0,193100.0,1561.0,1545.0,0.866
12/31/17,"Kendall, Texas",,289.0,283.0,151.8638611,400000.0,1.694956294,6000.0,0.945143976,1675.0,,,,,,22.38678971,17.41573034,,37.0,42.0,,,2122.0,2046.0,1.016
12/31/17,"Kerr, Texas",,343.0,322.0,151.7982251,358800.0,4.727272727,10000.0,,,111.0,,,,,8.084637091,4.218362283,10.28,,,,186600.0,1465.0,1451.0,0.912
12/31/17,"Kinney, Texas",,,,,,,,,,66.0,,,,,,,6.27,,,,75900.0,1032.0,1034.0,0.862
12/31/17,"Kleberg, Texas",,104.0,100.0,87.15832904,136000.0,,,,,64.0,,,,,,,6.85,,,,86500.0,1077.0,1087.0,0.796
12/31/17,"Lamar, Texas",,147.0,152.0,79.69388829,159900.0,9.150326797,4901.0,,,,,,,,10.91194985,6.806282723,,,,,,,,
12/31/17,"Lamb, Texas",,,,49.90528372,,,,,,63.0,,,,,,,7.47,,,,84500.0,974.0,977.0,0.712
12/31/17,"Lampasas, Texas",,98.0,95.0,74.97277354,210000.0,3.501945525,5000.0,,,,,,,,7.448985354,6.306306306,10.01,,,,155400.0,1296.0,1275.0,0.53
12/31/17,"La Salle, Texas",,,,,,,,,,,,,,,,,,,,,,1123.0,1123.0,0.932
12/31/17,"Lavaca, Texas",,,,108.1890006,,,,,,,,,,,,,,,,,,,,
12/31/17,"Lee, Texas",,,,119.3569865,292500.0,,,,,,,,,,,,,,,,,1258.0,1269.0,0.834
12/31/17,"Leon, Texas",,126.0,128.0,104.5740223,,,,,,,,,,,,,,,,,,1229.0,1246.0,0.622
12/31/17,"Liberty, Texas",,272.0,267.0,115.793756,189750.0,,,,,,,,,,,,,,,,,,,
12/31/17,"Limestone, Texas",,106.0,106.0,84.94022036,136000.0,,,,,,,,,,8.326664557,4.8,,,,,,1134.0,1139.0,0.778
12/31/17,"Live Oak, Texas",,,,112.5,,,,,,63.0,,,,,,,6.45,,,,83400.0,1102.0,1128.0,0.786
12/31/17,"Llano, Texas",,413.0,376.0,212.5,436250.0,3.132851001,10500.0,,,,,,,,7.646507141,3.7470726,,,,,,1553.0,1481.0,0.914
12/31/17,"Lubbock, Texas",,1077.0,1028.0,101.2658228,197445.0,2.290240802,4975.0,0.834741139,1050.0,,,,,,16.61314464,11.2754159,,,,,,1175.0,1155.0,0.754
12/31/17,"Lynn, Texas",,,,,,,,,,50.0,,,,,,,8.23,,,,109900.0,,,
12/31/17,"McCulloch, Texas",,,,62.39374362,159900.0,,,,,,,,,,,,,,,,,1038.0,1039.0,0.546
12/31/17,"McLennan, Texas",,702.0,697.0,99.46495452,185000.0,3.642544925,7000.0,0.848769504,1195.0,,,,,,11.9609698,9.049773756,,,,,,1174.0,1141.0,0.77
12/31/17,"Madison, Texas",,66.0,65.0,112.5478927,199000.0,,,,,64.0,,,,,,,7.03,,,,98200.0,1194.0,1212.0,0.786
12/31/17,"Marion, Texas",,108.0,103.0,58.51374559,169500.0,,,,,49.0,,,,,,,,,,,,1236.0,1240.0,0.534
12/31/17,"Matagorda, Texas",,194.0,194.0,133.6456939,219500.0,5.660377358,9100.0,,,,,,,,4.375525997,2.202643172,8.6,,,,136500.0,,,
12/31/17,"Maverick, Texas",,,,96.6091954,145000.0,,,,,89.0,,,,,,,8.6,,,,114100.0,1132.0,1132.0,0.88
12/31/17,"Medina, Texas",,,,128.2994738,298700.0,2.202643172,6000.0,,,,,,,,12.28639875,10.04784689,,,,,,1368.0,1365.0,0.858
12/31/17,"Midland, Texas",,,,131.6781358,279900.0,2.836990596,7500.0,1.294446042,,,,,,,17.3059387,12.12121212,8.06,,,,202100.0,,,
12/31/17,"Milam, Texas",,85.0,82.0,95.75266685,185000.0,,,,,65.0,,,,,,,6.79,,,,87800.0,,,
12/31/17,"Mitchell, Texas",,,,39.13384828,79949.5,,,,,33.0,,,,,,,6.27,,,,72400.0,1008.0,1009.0,0.448
12/31/17,"Montague, Texas",,140.0,132.0,57.06630732,155000.0,,,,,44.0,,,,,,,,,,,,1142.0,1154.0,0.518
12/31/17,"Montgomery, Texas",,3776.0,3490.0,122.095412,310990.0,2.501250625,8642.0,0.906048908,1695.0,,,,,,16.24973206,11.25395938,,,,,,1694.0,1684.0,0.872
12/31/17,"Moore, Texas",,,,,,,,,,79.0,,,,,,,8.58,,,,103400.0,1042.0,1042.0,0.768
12/31/17,"Morris, Texas",,61.0,62.0,38.3828432,82000.0,,,,,,,,,,,,,,,,,,,
12/31/17,"Nacogdoches, Texas",,124.0,118.0,74.46933962,194921.0,,,,,,,,,,15.57089305,13.63636364,,,,,,,,
12/31/17,"Navarro, Texas",,185.0,171.0,84.43477549,151950.0,5.516463238,10000.0,,,,,,,,7.384185433,4.210526316,,,,,,1177.0,1201.0,0.808
12/31/17,"Newton, Texas",,22.0,19.0,,,,,,,64.0,,,,,,,6.32,,,,83300.0,,,
12/31/17,"Nolan, Texas",,,,44.03449928,119900.0,,,,,44.0,,,,,,,6.77,,,,76900.0,966.0,969.0,0.522
12/31/17,"Nueces, Texas",,,,121.5853901,214900.0,2.838827839,6100.0,1.007267503,1500.0,,,,,,11.06730933,7.522697795,,,,,,1356.0,1346.0,0.978
12/31/17,"Orange, Texas",,197.0,200.0,78.92659826,139450.0,6.668890371,10000.0,,,,,,,,9.414068441,4.844290657,,,,,,1223.0,1221.0,0.806
12/31/17,"Palo Pinto, Texas",,341.0,306.0,147.3883741,,4.290780142,10000.0,,,,,,,,10.45240598,6.804733728,,,,,,,,
12/31/17,"Panola, Texas",,153.0,140.0,70.29499439,180000.0,,,,,57.0,,,,,,,8.56,,,,128100.0,,,
12/31/17,"Parker, Texas",,814.0,770.0,130.2564103,321762.0,1.362624042,4950.0,0.918635171,,115.0,36.85,48.17,,,11.02743929,8.275862069,11.2,,,,218400.0,1621.0,1575.0,0.89
12/31/17,"Parmer, Texas",,,,,,,,,,59.0,,,,,,,7.37,,,,83200.0,,,
12/31/17,"Pecos, Texas",,,,58.78789713,173500.0,,,,,47.0,,,,,,,7.96,,,,103900.0,1095.0,1095.0,0.514
12/31/17,"Polk, Texas",,436.0,399.0,117.8248924,186900.0,5.000833472,8000.0,,,87.0,,,,,10.03548932,6.18762475,8.72,,,,131500.0,,,
12/31/17,"Potter, Texas",,272.0,278.0,90.54441261,155000.0,3.143070227,5150.0,0.802939876,797.5,,,,,,16.84925748,11.97771588,,,,,,856.0,852.0,0.734
12/31/17,"Rains, Texas",,46.0,46.0,120.7791202,,,,,,,,,,,,,,,,,,1230.0,1252.0,0.876
12/31/17,"Randall, Texas",,698.0,688.0,105.0,199900.0,2.632964718,5000.0,0.85775554,1250.0,87.0,,,,,15.47816165,10.0792752,,,,,,1386.0,1372.0,0.812
12/31/17,"Real, Texas",,,,,198500.0,,,,,,,,,,,,,,,,,1186.0,1191.0,
12/31/17,"Red River, Texas",,42.0,44.0,,,,,,,107.0,,,,,,,9.22,,,,141100.0,,,
12/31/17,"Reeves, Texas",,,,,,,,,,50.0,,,,,,,7.66,,,,89000.0,971.0,973.0,0.54
12/31/17,"Refugio, Texas",,,,,,,,,,48.0,,,,,,,6.22,,,,87600.0,1188.0,1189.0,0.622
12/31/17,"Robertson, Texas",,74.0,68.0,,,,,,,,,,,,,,,,,,,1132.0,1135.0,0.826
12/31/17,"Rockwall, Texas",,528.0,476.0,125.1089325,330000.0,2.554621849,9100.0,0.91402439,1795.0,120.0,11.27,81.54,,,13.02608245,10.02506266,11.66,158.0,173.0,276300.0,268900.0,1907.0,1891.0,0.884
12/31/17,"Runnels, Texas",,,,,,,,,,41.0,,,,,,,7.56,,,,97200.0,,,
12/31/17,"Rusk, Texas",,310.0,290.0,83.99168023,149900.0,4.545454545,10000.0,,,,,,,,10.67914647,7.645259939,,,,,,1198.0,1200.0,0.568
12/31/17,"Sabine, Texas",,72.0,74.0,89.16938111,,,,,,,,,,,,,,,,,,,,
12/31/17,"San Augustine, Texas",,,,91.58960406,149900.0,,,,,,,,,,,,,,,,,,,
12/31/17,"San Jacinto, Texas",,222.0,199.0,118.1710214,219950.0,8.026755853,10000.0,,,,,,,,7.925146129,6.012658228,,,,,,1280.0,1282.0,0.926
12/31/17,"San Patricio, Texas",,275.0,268.0,112.0107631,189900.0,2.506265664,5000.0,1.130369254,1500.0,,,,,,10.0314406,8.146067416,,,,,,1220.0,1213.0,0.964
12/31/17,"Scurry, Texas",,,,76.03686636,129900.0,,,,,,,,,,,,,,,,,1004.0,1013.0,0.754
12/31/17,"Shackelford, Texas",,,,,,,,,,,,,,,,,,,,,,980.0,981.0,0.7
12/31/17,"Shelby, Texas",,,,84.29285219,,,,,,58.0,,,,,,,5.82,,,,74100.0,,,
12/31/17,"Smith, Texas",,1076.0,1014.0,116.8972409,239000.0,3.14233721,7750.0,0.824175824,1250.0,,,,,,14.13594536,9.992372235,,,,,,1243.0,1238.0,0.77
12/31/17,"Somervell, Texas",,60.0,55.0,,,,,,,,,,,,,,,,,,,1620.0,1540.0,0.58
12/31/17,"Starr, Texas",,,,61.79073435,134950.0,,,,,51.0,,,,,,,6.63,,,,85700.0,,,
12/31/17,"Stephens, Texas",,51.0,50.0,,140000.0,,,,,,,,,,,,,,,,,,,
12/31/17,"Swisher, Texas",,,,,,,,,,58.0,,,,,,,7.24,,,,75000.0,,,
12/31/17,"Tarrant, Texas",,4366.0,3977.0,117.9152216,253000.0,2.04123299,5000.0,0.907676349,1500.0,109.0,8.11,87.94,,,13.88337091,10.48664375,10.54,,,,194100.0,1533.0,1507.0,0.916
12/31/17,"Taylor, Texas",,466.0,463.0,96.37850467,169000.0,2.941176471,5000.0,0.757346328,962.5,81.0,,,,,13.23040229,9.79020979,,,,,,1050.0,1025.0,0.72
12/31/17,"Terry, Texas",,,,,,,,,,60.0,,,,,,,7.07,,,,80800.0,974.0,976.0,0.706
12/31/17,"Titus, Texas",,158.0,155.0,88.76554174,174900.0,,,,,,,,,,7.193972837,2.89017341,,,,,,,,
12/31/17,"Tom Green, Texas",,445.0,452.0,109.2193309,193450.0,3.333333333,5200.0,0.856072766,1200.0,,,,,,13.5539912,8.556149733,8.85,,,,127700.0,1233.0,1231.0,0.816
12/31/17,"Travis, Texas",,3745.0,3335.0,180.9680968,370000.0,2.062121407,7005.0,1.279863481,1600.0,,,,,,16.09850952,11.52488528,14.2,,,,324100.0,1825.0,1782.0,1.114
12/31/17,"Trinity, Texas",,104.0,94.0,80.28017241,149425.0,,,,,65.0,,,,,9.058210466,6.25,7.08,,,,97100.0,1141.0,1152.0,0.796
12/31/17,"Tyler, Texas",,153.0,160.0,83.91646403,138000.0,,,,,72.0,,,,,,,,,,,,1157.0,1170.0,0.792
12/31/17,"Upshur, Texas",,280.0,256.0,81.38053097,169900.0,,,,,,,,,,10.93446683,7.885304659,,,,,,1266.0,1271.0,0.81
12/31/17,"Uvalde, Texas",,,,67.559249,214450.0,,,,,84.0,,,,,,,8.34,,,,116800.0,,,
12/31/17,"Val Verde, Texas",,206.0,198.0,63.2326362,174950.0,,,0.666666667,,78.0,,,,,10.80954615,7.172995781,7.84,,,,112000.0,1182.0,1183.0,0.814
12/31/17,"Van Zandt, Texas",,235.0,233.0,118.5078505,239900.0,5.046548296,10000.0,,,80.0,,,,,11.97939663,8.917197452,8.52,,,,126200.0,1250.0,1271.0,0.822
12/31/17,"Victoria, Texas",,299.0,286.0,115.942029,211400.0,2.597402597,5000.0,,,,,,,,14.43210059,11.29032258,,,,,,,,
12/31/17,"Walker, Texas",,246.0,226.0,123.1155124,239900.0,4.912562814,10000.0,0.829268293,1200.0,,,,,,8.22856303,4.098360656,,,,,,1371.0,1342.0,0.774
12/31/17,"Waller, Texas",,401.0,394.0,120.5779626,322990.0,2.793769181,10000.0,,,96.0,,,,,13.75553617,9.657947686,11.0,,,,206700.0,1527.0,1495.0,0.776
12/31/17,"Ward, Texas",,,,,,,,,,49.0,,,,,,,8.63,,,,107400.0,1016.0,1017.0,0.478
12/31/17,"Washington, Texas",,264.0,256.0,140.8434263,317500.0,4.184100418,10900.0,,,108.0,,,,,8.624037909,3.793103448,10.02,,,,167800.0,1415.0,1417.0,0.884
12/31/17,"Webb, Texas",,504.0,500.0,102.9470699,185000.0,2.778549597,5000.0,0.886339937,,,,,,,15.72516256,13.81031614,9.74,,,,131100.0,1126.0,1127.0,0.828
12/31/17,"Wharton, Texas",,174.0,179.0,92.48750508,188000.0,8.771929825,10000.0,,,,,,,,6.662647719,4.641350211,8.36,,,,129200.0,1288.0,1288.0,0.866
12/31/17,"Wheeler, Texas",,,,,,,,,,,,,,,,,,,,,,1174.0,1172.0,0.478
12/31/17,"Wichita, Texas",,520.0,465.0,72.11286089,109700.0,4.685290457,4700.0,0.730080409,900.0,,,,,,12.51445051,8.196721311,,,,,,855.0,850.0,0.656
12/31/17,"Wilbarger, Texas",,,,,,,,,,,,,,,,,,,,,,1015.0,1015.0,0.486
12/31/17,"Willacy, Texas",,,,68.1492109,,,,,,57.0,,,,,,,5.4,,,,64800.0,,,
12/31/17,"Williamson, Texas",,1870.0,1668.0,134.4744517,298136.5,1.960784314,5100.0,0.897485843,1575.0,130.0,,,,,16.95878896,12.63086795,12.75,,,,251500.0,1644.0,1623.0,0.86
12/31/17,"Wilson, Texas",,180.0,176.0,143.8905672,337000.0,3.136373798,9500.0,,,,,,,,10.6509659,6.986899563,12.49,,,,233500.0,1557.0,1541.0,0.884
12/31/17,"Winkler, Texas",,,,,,,,,,58.0,,,,,,,7.46,,,,78900.0,888.0,888.0,0.668
12/31/17,"Wise, Texas",,280.0,270.0,132.6573332,299999.5,2.567523593,6000.0,,,,,,,,13.81660448,9.970674487,,,,,,1446.0,1425.0,0.896
12/31/17,"Wood, Texas",,281.0,269.0,98.14951277,195500.0,4.508960573,5000.0,,,,,,,,9.998478044,6.619385343,,,,,,1281.0,1310.0,0.824
12/31/17,"Yoakum, Texas",,,,,,,,,,72.0,,,,,,,7.28,,,,93900.0,,,
12/31/17,"Young, Texas",,103.0,102.0,56.29536921,132200.0,,,,,,,,,,,,,,,,,,,
12/31/17,"Zapata, Texas",,,,,,,,,,73.0,,,,,,,7.48,,,,94900.0,,,
12/31/17,"Zavala, Texas",,,,,,,,,,61.0,,,,,,,5.86,,,,68000.0,,,
12/31/17,"Beaver, Utah",,,,89.96164773,155000.0,,,,,,,,,,,,,,,,,,,
12/31/17,"Box Elder, Utah",,114.0,110.0,101.7281106,237450.0,2.567394095,5000.0,,,145.0,,,,,9.635516169,7.042253521,12.99,,,,196000.0,1264.0,1255.0,0.932
12/31/17,"Cache, Utah",,216.0,188.0,110.1120174,297700.0,2.058220632,5000.0,,,,,,,,10.33027368,6.343283582,,,,,,,,
12/31/17,"Carbon, Utah",,,,85.70279778,110000.0,,,,,,,,,,,,,,,,,1008.0,1006.0,0.822
12/31/17,"Davis, Utah",,497.0,458.0,182.3831912,319900.0,1.818181818,5100.0,1.087572556,1495.0,176.0,,,,,15.45127075,10.01221001,13.93,,,,265600.0,1586.0,1576.0,1.078
12/31/17,"Duchesne, Utah",,,,111.6267838,180000.0,,,,,102.0,,,,,,,11.95,,,,153200.0,1053.0,1053.0,0.75
12/31/17,"Garfield, Utah",,,,146.4732008,242250.0,,,,,,,,,,,,,,,,,,,
12/31/17,"Iron, Utah",,407.0,380.0,122.3290598,235000.0,2.312215985,5050.0,,935.0,96.0,,,,,7.695694605,5.275229358,14.29,,,,192100.0,1151.0,1084.0,0.564
12/31/17,"Juab, Utah",,,,,,,,,,202.0,,,,,,,17.37,,,,292000.0,1410.0,1392.0,1.008
12/31/17,"Kane, Utah",,,,169.5864796,282500.0,,,,,,,,,,,,,,,,,,,
12/31/17,"Millard, Utah",,,,,135000.0,,,,,,,,,,,,16.7,,,,268900.0,,,
12/31/17,"Morgan, Utah",,34.0,29.0,,580000.0,,,,,272.0,,,,,,,19.59,,,,489500.0,,1961.0,1.238
12/31/17,"Rich, Utah",,,,135.563261,262450.0,,,,,,,,,,,,18.52,,,,484900.0,,,
12/31/17,"Salt Lake, Utah",,1701.0,1592.0,182.7177849,350000.0,2.325581395,10000.0,1.076827875,1500.0,202.0,,,,,13.62726269,8.884955752,14.08,,,,277600.0,1631.0,1602.0,1.2
12/31/17,"San Juan, Utah",,,,,,,,,,204.0,,,,,,,18.33,,,,283900.0,,,
12/31/17,"Sanpete, Utah",,,,105.2631579,222450.0,,,,,,,,,,,,,,,,,,,
12/31/17,"Sevier, Utah",,96.0,90.0,97.78287462,139900.0,,,,,101.0,,,,,6.71690505,3.96039604,11.08,,,,144600.0,1092.0,1085.0,0.774
12/31/17,"Summit, Utah",,794.0,752.0,635.761201,1425000.0,5.429124297,100000.0,1.884088514,3200.0,,,,,,6.932821383,3.962460897,,,,,,3129.0,3047.0,1.746
12/31/17,"Tooele, Utah",,133.0,125.0,128.012932,274900.0,2.581089993,6750.0,,,164.0,,,,,16.22550013,13.83928571,13.5,,,,224600.0,1375.0,1369.0,1.0
12/31/17,"Uintah, Utah",,174.0,156.0,116.9851869,187000.0,,,,812.5,113.0,,,,,10.3262069,7.547169811,15.29,,,,164600.0,,,
12/31/17,"Utah, Utah",,1372.0,1246.0,158.5068218,344900.0,1.887504719,6000.0,0.922509225,1425.0,174.0,,,,,14.15034034,10.25495751,15.44,,,,270700.0,1504.0,1491.0,0.946
12/31/17,"Wasatch, Utah",,314.0,290.0,252.3719165,625000.0,2.450789795,9950.5,,,,,,,,5.190442516,2.051282051,,,,,,,,1.128
12/31/17,"Washington, Utah",,871.0,884.0,165.3515986,330750.0,2.688791476,7700.0,0.896551724,1300.0,133.0,,,,,10.87944774,7.756024096,14.09,,,,245200.0,1455.0,1438.0,0.812
12/31/17,"Weber, Utah",,503.0,485.0,162.7640845,239900.0,2.087682672,5000.0,0.958766666,1195.0,156.0,,,,,13.03893352,8.921161826,13.1,,,,206700.0,1302.0,1291.0,0.976
